72	470	2
72	574	3
72	871	1
72	1060	2
72	1082	1
72	1111	2
72	1158	2
72	1195	2
72	1613	2
72	1989	2
72	2013	2
72	2134	2
72	2182	1
72	2234	1
72	2237	2
72	2238	2
72	2295	3
72	2312	2
72	2314	1
72	2321	2
72	2363	1
72	2549	2
72	2561	2
72	2671	2
72	2705	1
72	2755	2
72	2761	2
73	134	1
73	707	4
73	918	1
73	1111	1
73	1195	1
73	1688	1
73	2253	1
73	2295	5
73	2328	1
73	2576	1
73	2690	1
73	2699	1
73	2705	2
73	2761	6
82	716	1
82	1022	1
82	1030	1
82	1111	1
82	1192	1
82	1282	1
82	1747	1
82	1933	3
82	2099	1
82	2134	1
82	2253	10
82	2278	1
82	2307	1
82	2391	1
82	2399	1
82	2409	1
82	2449	3
82	2543	1
82	2850	1
82	2875	1
90	541	1
90	544	1
90	551	1
90	640	1
90	661	1
90	770	1
90	1230	1
90	1260	1
90	1581	1
90	1974	1
90	1990	1
90	2112	1
90	2247	1
90	2286	1
90	2297	2
90	2548	1
90	2724	1
90	2755	1
93	541	1
93	542	1
93	544	1
93	1093	1
93	1144	2
93	1379	1
93	2295	6
93	2436	1
93	2527	1
93	2532	1
93	2705	1
93	2724	1
112	162	2
112	168	1
112	230	1
112	638	1
112	640	1
112	1177	1
112	2062	1
112	2298	1
112	2300	1
112	2381	1
112	2459	1
112	2627	1
112	2702	1
112	2755	1
119	217	1
119	508	2
119	1613	1
119	1726	1
119	2016	2
119	2283	1
119	2392	1
119	2468	4
119	2496	4
119	2524	1
119	2589	1
119	2594	1
119	2650	1
119	2781	1
119	2815	1
121	508	2
121	631	1
121	1974	1
121	2016	2
121	2052	1
121	2542	1
122	273	2
122	362	1
122	470	1
122	770	1
122	911	1
122	934	1
122	1060	1
122	1082	1
122	1252	1
122	1259	1
122	1269	2
122	1277	2
122	1348	2
122	1714	1
122	1797	1
122	2011	2
122	2016	1
122	2233	1
122	2234	1
122	2253	1
122	2332	1
122	2336	1
122	2338	2
122	2451	1
122	2468	8
122	2476	1
122	2587	1
122	2592	2
122	2696	2
126	362	2
126	456	1
126	871	1
126	2073	1
126	2233	1
126	2300	1
134	196	1
134	217	2
134	362	2
134	470	2
134	574	2
134	710	1
134	711	1
134	770	1
134	871	4
134	1060	3
134	1082	1
134	1111	2
134	1158	2
134	1195	3
134	1259	1
134	1348	1
134	1613	2
134	1989	2
134	2013	2
134	2134	2
134	2146	1
134	2182	1
134	2234	1
134	2237	2
134	2238	2
134	2295	2
134	2312	2
134	2313	1
134	2314	1
134	2321	2
134	2363	1
134	2527	1
134	2549	2
134	2561	2
134	2574	1
134	2576	1
134	2641	2
134	2671	2
134	2699	1
134	2705	1
134	2755	2
134	2761	4
143	290	1
143	770	1
143	790	1
143	1082	1
143	1259	1
143	1346	1
143	1348	1
143	2253	1
143	2295	1
143	2379	1
143	2449	1
143	2527	1
143	2561	1
143	2611	2
143	2655	1
143	2850	1
147	179	1
147	770	1
147	788	2
147	1688	1
147	1704	1
147	2329	2
147	2362	1
147	2400	1
147	2671	2
147	2875	1
161	164	1
161	239	1
161	312	2
161	331	1
161	539	1
161	542	1
161	578	1
161	648	2
161	732	1
161	770	3
161	785	5
161	871	1
161	1039	2
161	1040	2
161	1082	1
161	1187	1
161	1197	1
161	1220	1
161	1230	3
161	1253	1
161	1283	9
161	1294	13
161	1329	1
161	1460	1
161	1605	1
161	1654	1
161	1692	1
161	1797	1
161	1904	1
161	1959	1
161	2052	1
161	2248	1
161	2286	1
161	2299	2
161	2322	2
161	2332	3
161	2335	1
161	2336	1
161	2357	1
161	2393	1
161	2409	4
161	2410	1
161	2429	1
161	2471	1
161	2570	2
161	2571	1
161	2625	1
161	2645	1
161	2708	1
161	2719	1
161	2727	1
161	2735	1
161	2740	2
161	2875	1
162	1497	1
162	2481	1
164	539	1
164	648	1
164	1115	1
164	1260	1
164	2366	2
164	2735	1
165	478	1
165	2052	1
165	2136	1
165	2368	1
168	638	1
168	1505	1
168	2381	1
168	2627	1
168	2632	1
168	2637	1
178	273	1
178	362	5
178	455	1
178	470	1
178	770	3
178	911	6
178	950	2
178	1060	2
178	1082	2
178	1111	2
178	1230	3
178	1253	1
178	1269	2
178	1613	1
178	1704	1
178	1938	1
178	1948	1
178	1974	1
178	2048	1
178	2170	1
178	2233	3
178	2234	3
178	2269	1
178	2338	1
178	2341	1
178	2406	1
178	2468	3
178	2658	1
178	2724	1
178	2815	1
179	539	3
179	707	1
179	788	1
179	1704	2
179	2048	1
179	2295	1
179	2366	1
179	2400	1
179	2671	1
192	239	2
192	427	1
192	542	1
192	578	1
192	696	1
192	770	2
192	891	1
192	1187	1
192	1230	2
192	1260	1
192	1325	1
192	1379	1
192	1654	1
192	2025	1
192	2052	3
192	2248	1
192	2348	1
192	2361	1
192	2433	1
192	2507	1
192	2532	1
192	2570	1
192	2625	1
192	2875	1
196	347	1
196	711	2
196	1082	1
196	1195	1
196	1904	1
196	2527	1
196	2571	1
196	2574	1
196	2641	1
196	2658	1
201	1197	2
201	1949	1
201	2589	1
201	2696	6
201	2815	2
217	239	1
217	293	4
217	312	3
217	362	2
217	421	2
217	456	1
217	470	2
217	500	1
217	541	6
217	542	2
217	544	5
217	574	2
217	578	3
217	639	1
217	690	1
217	691	1
217	770	14
217	810	1
217	871	1
217	1060	2
217	1082	1
217	1111	3
217	1158	3
217	1195	2
217	1230	13
217	1252	4
217	1283	1
217	1292	1
217	1378	9
217	1379	26
217	1439	1
217	1453	1
217	1460	3
217	1597	1
217	1605	1
217	1613	10
217	1652	1
217	1688	2
217	1769	9
217	1792	2
217	1823	1
217	1881	1
217	1883	2
217	1905	4
217	1920	13
217	1974	3
217	1989	3
217	1992	1
217	2013	2
217	2043	1
217	2052	1
217	2061	1
217	2073	1
217	2084	6
217	2086	4
217	2089	7
217	2112	4
217	2134	2
217	2135	2
217	2152	1
217	2170	1
217	2182	1
217	2234	1
217	2237	2
217	2238	2
217	2247	2
217	2248	2
217	2274	1
217	2295	4
217	2297	2
217	2306	1
217	2312	3
217	2314	1
217	2321	2
217	2330	1
217	2332	2
217	2335	5
217	2350	1
217	2351	1
217	2352	2
217	2363	1
217	2366	2
217	2368	1
217	2381	1
217	2385	1
217	2400	1
217	2409	3
217	2418	1
217	2433	3
217	2451	2
217	2463	1
217	2465	1
217	2466	1
217	2477	1
217	2480	2
217	2485	2
217	2495	1
217	2496	6
217	2501	1
217	2502	1
217	2507	1
217	2514	1
217	2532	4
217	2534	1
217	2545	1
217	2549	2
217	2561	2
217	2610	2
217	2627	1
217	2637	2
217	2660	8
217	2671	2
217	2696	2
217	2708	26
217	2724	1
217	2755	2
217	2761	2
217	2834	1
217	2875	4
220	331	1
220	2299	1
230	2465	1
230	2502	1
230	2625	1
230	2637	1
230	2702	1
239	244	6
239	387	1
239	434	3
239	478	2
239	500	1
239	539	2
239	542	2
239	578	1
239	770	5
239	934	1
239	1031	1
239	1039	1
239	1040	1
239	1115	1
239	1230	2
239	1252	2
239	1260	1
239	1292	2
239	1294	1
239	1318	6
239	1329	1
239	1378	1
239	1379	2
239	1460	1
239	1505	1
239	1547	1
239	1570	1
239	1654	29
239	1692	1
239	1704	2
239	1715	8
239	1792	2
239	1797	1
239	1881	3
239	1992	1
239	2052	2
239	2286	1
239	2297	1
239	2335	4
239	2336	2
239	2337	1
239	2355	1
239	2362	1
239	2381	1
239	2396	1
239	2409	2
239	2418	2
239	2463	1
239	2465	1
239	2466	1
239	2496	2
239	2507	1
239	2514	1
239	2527	1
239	2532	4
239	2547	1
239	2549	1
239	2571	1
239	2575	2
239	2624	1
239	2625	2
239	2637	1
239	2646	1
239	2650	1
239	2696	1
239	2708	3
239	2724	4
239	2755	1
239	2802	1
239	2845	1
239	2875	1
244	387	1
244	434	1
244	539	2
244	1031	1
244	1115	1
244	1260	1
244	1570	1
244	1654	3
244	1715	2
244	2335	1
244	2409	1
244	2463	2
244	2496	2
244	2527	1
244	2627	1
244	2724	1
266	770	1
266	1138	1
266	1230	1
266	1523	1
266	1694	1
266	1974	1
266	2051	2
266	2052	2
266	2409	1
266	2471	1
266	2625	1
266	2637	2
266	2795	1
273	343	1
273	770	2
273	886	1
273	911	1
273	934	1
273	1060	1
273	1082	2
273	1144	1
273	1230	1
273	1252	1
273	1253	1
273	1259	3
273	1348	5
273	1462	1
273	1581	1
273	1704	1
273	1904	1
273	1938	1
273	1948	1
273	1974	1
273	2048	1
273	2134	1
273	2234	1
273	2253	1
273	2269	1
273	2276	1
273	2338	4
273	2341	2
273	2373	2
273	2399	1
273	2406	2
273	2458	1
273	2468	3
273	2527	1
273	2574	1
273	2587	1
273	2611	1
273	2658	1
273	2696	1
273	2724	1
273	2815	1
282	1082	2
282	1904	1
282	1916	1
282	2008	1
290	347	2
290	565	1
290	1082	2
290	1277	1
290	1379	2
290	1581	1
290	1687	1
290	1688	1
290	1974	1
290	2010	1
290	2011	1
290	2219	1
290	2253	2
290	2313	1
290	2379	3
290	2392	1
290	2534	1
290	2624	1
290	2735	1
293	541	3
293	542	1
293	544	3
293	1260	1
293	1379	4
293	1905	4
293	1974	1
293	2061	1
293	2084	1
293	2086	4
293	2089	5
293	2297	1
293	2532	2
293	2625	1
293	2660	2
293	2708	5
293	2724	1
296	1250	1
296	1566	1
296	2463	1
296	2525	1
300	1605	2
300	2534	3
300	2627	2
300	2632	1
300	2752	3
302	427	2
302	455	4
302	640	1
302	856	2
302	1070	6
302	1518	1
302	1605	3
302	1823	1
302	1974	1
302	1990	1
302	2051	1
302	2052	2
302	2069	1
302	2073	1
302	2297	1
302	2472	1
302	2611	1
302	2637	4
302	2660	2
302	2729	1
302	2795	1
305	688	1
305	696	1
305	1325	1
305	2090	1
305	2154	1
305	2294	6
305	2322	1
305	2345	1
305	2464	1
305	2507	1
305	2625	1
305	2875	1
309	657	2
309	716	2
309	1185	1
309	2523	1
312	331	1
312	785	1
312	1283	2
312	1294	2
312	1920	1
312	2295	1
312	2299	1
312	2332	1
312	2409	1
312	2532	1
312	2611	1
312	2708	1
312	2719	1
313	453	1
313	578	2
313	770	2
313	1067	1
313	1230	1
313	1429	1
313	1654	1
313	1771	2
313	1772	2
313	2287	1
313	2357	1
313	2494	1
313	2507	1
313	2702	1
325	1597	4
325	1599	4
325	2084	1
325	2611	1
331	785	1
331	1283	1
331	1294	2
331	2299	3
331	2332	1
331	2390	1
331	2708	1
331	2719	1
333	362	2
333	378	2
333	585	1
333	660	2
333	711	1
333	716	2
333	770	1
333	790	13
333	1030	3
333	1060	2
333	1093	1
333	1096	2
333	1111	1
333	1164	1
333	1185	2
333	1195	2
333	1230	1
333	1243	1
333	1259	1
333	1348	1
333	1613	3
333	1766	2
333	1776	2
333	1989	1
333	2055	1
333	2134	4
333	2233	1
333	2261	11
333	2277	3
333	2295	2
333	2338	1
333	2385	2
333	2391	2
333	2395	2
333	2435	1
333	2447	1
333	2454	1
333	2460	1
333	2491	1
333	2527	1
333	2538	3
333	2544	2
333	2654	2
333	2669	3
333	2699	1
333	2705	1
333	2771	1
343	478	1
343	541	1
343	542	1
343	544	1
343	688	1
343	782	3
343	886	1
343	1060	1
343	1082	1
343	1144	1
343	1253	1
343	1329	1
343	1462	1
343	1581	1
343	1605	1
343	1679	1
343	1916	1
343	1959	1
343	1974	2
343	1999	3
343	2112	3
343	2134	1
343	2276	1
343	2341	1
343	2355	1
343	2399	1
343	2406	1
343	2458	1
343	2525	2
343	2532	2
343	2574	1
343	2611	20
343	2816	2
343	2834	2
343	2879	1
343	2885	1
345	489	11
345	1197	2
345	1686	1
345	1949	1
345	2458	1
345	2542	1
345	2545	1
345	2639	3
345	2641	6
345	2696	3
345	2699	2
345	2815	1
347	710	1
347	729	1
347	886	1
347	1060	2
347	1082	5
347	1250	1
347	1277	1
347	1379	1
347	1439	1
347	1570	1
347	1904	4
347	1989	1
347	2253	3
347	2295	2
347	2313	1
347	2332	2
347	2379	1
347	2392	1
347	2408	1
347	2458	1
347	2523	1
347	2527	4
347	2588	1
347	2611	1
347	2639	2
347	2658	1
347	2696	1
347	2761	1
347	2771	2
347	2784	1
362	455	1
362	456	1
362	470	7
362	574	2
362	585	1
362	688	1
362	770	4
362	790	2
362	871	2
362	911	6
362	950	3
362	1060	6
362	1082	4
362	1111	7
362	1158	2
362	1195	4
362	1230	4
362	1243	1
362	1269	4
362	1613	4
362	1766	2
362	1776	1
362	1989	2
362	2013	2
362	2055	1
362	2084	1
362	2134	3
362	2170	1
362	2182	2
362	2233	10
362	2234	6
362	2235	1
362	2237	2
362	2238	2
362	2253	1
362	2261	2
362	2277	2
362	2295	3
362	2312	2
362	2314	1
362	2321	2
362	2363	1
362	2391	1
362	2395	2
362	2468	4
362	2476	1
362	2491	1
362	2507	1
362	2527	1
362	2544	1
362	2549	3
362	2561	2
362	2625	1
362	2654	2
362	2658	1
362	2669	2
362	2671	2
362	2705	1
362	2708	1
362	2755	3
362	2761	2
362	2771	1
362	2787	1
363	891	1
363	894	2
363	1082	1
363	1686	2
363	1808	2
363	2275	1
363	2283	1
363	2439	1
363	2534	1
363	2643	1
363	2815	1
378	657	7
378	716	2
378	790	3
378	854	13
378	1093	2
378	1096	1
378	1185	4
378	1230	1
378	1240	2
378	1439	1
378	1460	1
378	1613	8
378	1688	1
378	1766	3
378	1788	1
378	2134	13
378	2261	2
378	2263	3
378	2275	3
378	2306	2
378	2332	1
378	2336	1
378	2353	3
378	2385	1
378	2395	7
378	2454	1
378	2460	2
378	2491	3
378	2538	2
378	2544	1
378	2654	5
378	2658	1
378	2669	1
378	2674	4
387	539	2
387	790	1
387	1260	1
387	1715	1
387	2135	1
387	2507	1
387	2532	2
387	2795	1
402	770	1
402	1230	1
402	2052	1
402	2463	1
402	2471	1
402	2532	3
402	2637	1
408	817	1
408	1082	1
408	1904	1
408	2392	1
408	2408	3
421	541	1
421	544	1
421	661	1
421	1283	1
421	1379	4
421	1605	1
421	1974	2
421	2089	1
421	2112	2
421	2248	1
421	2335	1
421	2350	2
421	2351	3
421	2418	1
421	2420	1
421	2472	1
421	2532	1
421	2625	1
421	2707	1
421	2708	2
421	2724	1
421	2729	1
421	2810	1
425	427	2
425	1772	1
425	2885	1
427	455	1
427	456	1
427	478	1
427	770	1
427	856	7
427	1034	4
427	1070	3
427	1230	1
427	1379	1
427	1457	1
427	1613	2
427	1681	1
427	1736	1
427	1974	1
427	1992	1
427	2052	2
427	2069	7
427	2112	1
427	2312	1
427	2332	1
427	2418	3
427	2532	1
427	2637	1
427	2660	1
427	2875	2
434	696	1
434	770	1
434	1252	1
434	1654	2
434	1974	1
434	1992	1
434	2335	1
434	2390	1
434	2409	1
434	2463	1
434	2466	1
434	2496	3
434	2507	1
434	2724	2
434	2727	1
453	480	1
453	1067	1
453	2287	1
453	2335	1
453	2357	1
453	2507	1
453	2708	1
455	478	3
455	539	1
455	578	1
455	648	2
455	770	2
455	856	1
455	871	2
455	911	1
455	950	1
455	1070	4
455	1082	1
455	1111	1
455	1158	1
455	1230	2
455	1253	1
455	1379	1
455	1457	17
455	1460	3
455	1523	1
455	1772	1
455	1974	3
455	1990	1
455	2051	1
455	2052	3
455	2073	1
455	2112	1
455	2126	1
455	2253	2
455	2297	1
455	2306	1
455	2355	1
455	2462	1
455	2466	1
455	2471	1
455	2472	2
455	2477	1
455	2532	2
455	2534	2
455	2547	1
455	2574	1
455	2575	1
455	2735	1
455	2781	1
455	2784	1
455	2875	2
456	478	1
456	539	1
456	541	3
456	551	1
456	661	1
456	770	1
456	871	1
456	1252	1
456	1400	1
456	1406	1
456	1439	1
456	1453	1
456	1457	2
456	1460	1
456	1505	1
456	1681	1
456	2048	2
456	2052	2
456	2069	1
456	2073	1
456	2332	1
456	2336	1
456	2362	1
456	2534	2
456	2875	1
467	867	2
467	918	1
467	1250	2
467	1253	1
467	1659	1
467	1959	1
467	2253	1
467	2322	2
467	2388	1
467	2525	1
467	2543	1
467	2680	2
467	2681	1
467	2685	1
467	2690	3
469	1111	2
469	2518	1
469	2621	1
470	574	2
470	871	1
470	911	2
470	950	1
470	1060	3
470	1082	2
470	1111	3
470	1158	2
470	1195	3
470	1269	2
470	1613	3
470	1989	2
470	2013	2
470	2084	1
470	2134	2
470	2182	1
470	2233	2
470	2234	4
470	2237	2
470	2238	2
470	2253	1
470	2295	2
470	2312	2
470	2314	1
470	2321	2
470	2363	1
470	2468	2
470	2476	1
470	2527	1
470	2549	2
470	2561	2
470	2658	1
470	2671	2
470	2755	2
470	2761	2
470	2771	1
470	2787	1
478	500	1
478	541	1
478	578	1
478	732	1
478	770	2
478	788	1
478	856	1
478	1060	1
478	1082	2
478	1111	1
478	1143	1
478	1158	1
478	1230	2
478	1253	1
478	1439	1
478	1457	1
478	1605	2
478	1652	1
478	1654	1
478	1688	1
478	1715	1
478	1734	1
478	1797	1
478	1823	1
478	1920	1
478	1987	1
478	1988	1
478	2052	1
478	2069	1
478	2141	1
478	2253	1
478	2332	2
478	2336	1
478	2362	1
478	2368	1
478	2400	1
478	2477	1
478	2532	1
478	2534	1
478	2589	1
478	2611	1
478	2637	3
478	2696	1
480	648	1
480	1296	1
480	1497	1
480	2645	1
489	549	1
489	631	2
489	732	2
489	770	1
489	1060	1
489	1158	1
489	1197	3
489	1329	1
489	1686	2
489	1726	1
489	1989	1
489	2253	1
489	2328	1
489	2428	2
489	2458	1
489	2468	1
489	2496	1
489	2518	2
489	2534	1
489	2542	1
489	2545	1
489	2589	1
489	2639	3
489	2641	6
489	2696	2
489	2699	2
489	2815	1
489	2885	1
490	1146	1
490	2134	1
490	2392	1
490	2447	1
490	2637	1
494	732	1
494	770	1
494	918	1
494	1111	1
494	1230	1
494	1253	1
494	2253	1
494	2290	1
494	2326	1
494	2391	1
494	2418	1
494	2498	1
494	2525	1
494	2542	1
494	2690	1
500	770	1
500	1230	1
500	1250	2
500	1260	1
500	1378	5
500	1379	4
500	1518	1
500	1692	1
500	1715	1
500	1905	1
500	1917	1
500	2112	1
500	2381	1
500	2382	1
500	2482	1
500	2532	1
500	2534	1
500	2637	1
500	2680	2
500	2696	1
500	2752	1
508	631	2
508	1115	1
508	1197	1
508	1329	3
508	1554	1
508	1948	1
508	2016	3
508	2295	1
508	2468	3
508	2781	1
539	578	1
539	871	1
539	1040	1
539	1260	2
539	1294	1
539	1318	1
539	1457	1
539	1460	1
539	1547	1
539	1715	2
539	1797	1
539	2052	1
539	2247	1
539	2336	1
539	2366	1
539	2418	1
539	2495	1
539	2496	2
539	2532	2
539	2560	1
539	2740	1
541	542	10
541	544	24
541	551	8
541	639	1
541	661	1
541	788	1
541	1093	1
541	1131	1
541	1283	2
541	1292	1
541	1379	10
541	1421	2
541	1439	1
541	1460	1
541	1505	1
541	1523	1
541	1581	2
541	1769	1
541	1905	3
541	1912	1
541	1974	4
541	2052	2
541	2061	1
541	2084	1
541	2086	3
541	2088	1
541	2089	5
541	2112	2
541	2253	1
541	2269	1
541	2295	2
541	2297	1
541	2332	1
541	2335	2
541	2351	1
541	2362	1
541	2400	1
541	2429	1
541	2436	2
541	2461	2
541	2484	1
541	2507	3
541	2527	2
541	2532	4
541	2534	2
541	2548	1
541	2570	1
541	2575	1
541	2611	1
541	2637	3
541	2658	1
541	2660	2
541	2708	7
541	2724	3
541	2727	2
542	544	8
542	551	2
542	639	1
542	640	1
542	770	1
542	1039	1
542	1040	1
542	1093	1
542	1131	1
542	1230	1
542	1283	3
542	1292	1
542	1378	1
542	1379	3
542	1400	1
542	1406	1
542	1421	1
542	1460	1
542	1505	1
542	1532	1
542	1654	1
542	1769	1
542	1797	1
542	2052	1
542	2061	1
542	2084	1
542	2086	1
542	2089	2
542	2286	1
542	2295	1
542	2329	1
542	2336	1
542	2343	1
542	2418	2
542	2429	1
542	2436	1
542	2466	1
542	2484	1
542	2507	3
542	2509	1
542	2527	1
542	2532	2
542	2534	1
542	2611	1
542	2625	1
542	2637	3
542	2645	2
542	2646	1
542	2671	1
542	2708	2
542	2724	1
542	2727	1
542	2752	1
544	551	5
544	661	1
544	1093	1
544	1131	1
544	1283	2
544	1292	1
544	1379	8
544	1421	2
544	1460	1
544	1523	1
544	1581	2
544	1769	1
544	1905	3
544	1974	3
544	2061	1
544	2084	1
544	2086	2
544	2089	4
544	2112	2
544	2253	1
544	2269	1
544	2295	2
544	2297	1
544	2335	1
544	2351	1
544	2436	2
544	2461	2
544	2484	1
544	2507	1
544	2527	2
544	2532	3
544	2548	1
544	2611	1
544	2637	1
544	2658	1
544	2660	1
544	2708	6
544	2724	3
544	2727	1
549	1726	1
549	2433	1
549	2549	1
549	2755	1
551	661	1
551	1131	1
551	1283	1
551	1379	1
551	1581	2
551	1739	1
551	1769	1
551	1974	2
551	2112	1
551	2297	1
551	2335	1
551	2361	1
551	2366	1
551	2484	1
551	2548	1
551	2637	1
551	2724	1
551	2727	1
565	729	1
565	894	1
565	1082	1
565	1205	1
565	1259	1
565	1346	1
565	1379	1
565	1462	2
565	1581	1
565	1974	1
565	2253	1
565	2338	1
565	2392	1
565	2458	1
565	2582	1
565	2624	2
574	871	1
574	1060	2
574	1082	1
574	1111	2
574	1143	1
574	1144	1
574	1158	2
574	1195	3
574	1613	2
574	1989	2
574	2013	2
574	2134	2
574	2182	1
574	2234	1
574	2237	2
574	2238	2
574	2295	5
574	2312	2
574	2314	1
574	2321	2
574	2363	1
574	2532	1
574	2549	2
574	2561	2
574	2671	2
574	2690	1
574	2705	1
574	2735	1
574	2755	2
574	2761	3
578	640	1
578	696	3
578	732	1
578	770	5
578	790	1
578	871	1
578	1060	1
578	1082	1
578	1143	1
578	1182	1
578	1230	2
578	1252	3
578	1294	1
578	1400	1
578	1460	1
578	1606	1
578	1652	2
578	1654	1
578	1688	2
578	1715	1
578	1736	1
578	1797	1
578	1917	1
578	1920	1
578	1973	1
578	1974	1
578	1979	1
578	1987	1
578	1988	1
578	1990	1
578	1992	1
578	2011	1
578	2141	1
578	2261	1
578	2297	1
578	2298	1
578	2332	2
578	2335	1
578	2336	1
578	2355	1
578	2381	1
578	2390	1
578	2418	1
578	2464	1
578	2465	1
578	2472	2
578	2477	1
578	2507	1
578	2570	1
578	2575	1
578	2589	1
578	2596	1
578	2627	2
578	2646	1
578	2660	2
578	2670	1
578	2696	1
578	2707	2
578	2724	1
578	2729	1
578	2740	4
578	2784	2
578	2875	1
585	790	1
585	1111	1
585	1143	1
585	1243	1
585	1348	1
585	1766	1
585	2055	1
585	2099	1
585	2261	1
585	2277	1
585	2295	1
585	2338	1
585	2366	1
585	2395	1
585	2396	1
585	2399	1
585	2491	1
585	2654	2
585	2669	1
585	2705	1
585	2761	2
631	1060	1
631	1158	1
631	1277	2
631	1329	1
631	1989	1
631	2016	1
631	2253	1
631	2277	1
631	2283	1
631	2306	1
631	2468	3
631	2561	1
631	2589	1
631	2669	1
631	2690	1
631	2696	3
638	1040	1
638	1067	1
638	1429	1
638	2062	1
638	2300	2
638	2381	1
638	2494	1
638	2627	2
638	2810	1
639	1260	1
639	1400	1
639	1460	3
639	1518	1
639	2016	1
639	2048	2
639	2052	1
639	2073	2
639	2297	1
639	2328	2
639	2468	1
639	2471	1
639	2507	1
639	2522	1
639	2534	2
639	2547	1
639	2735	1
639	2875	2
640	770	2
640	1070	1
640	1177	2
640	1230	1
640	1252	1
640	1505	1
640	1532	3
640	1992	1
640	2051	1
640	2052	1
640	2073	3
640	2090	1
640	2247	1
640	2328	1
640	2409	1
640	2471	2
640	2507	2
640	2517	1
640	2577	2
640	2627	1
640	2646	1
640	2755	1
648	1187	1
648	1197	1
648	1230	1
648	1240	1
648	1243	1
648	1344	1
648	1457	1
648	1460	1
648	1688	1
648	2094	1
648	2248	1
648	2332	2
648	2353	1
648	2570	1
648	2571	1
648	2589	1
648	2592	1
648	2621	1
657	716	2
657	854	8
657	1060	2
657	1158	3
657	1185	2
657	1240	1
657	1348	1
657	1613	2
657	1688	1
657	1766	1
657	1788	1
657	1989	4
657	2134	4
657	2152	2
657	2263	1
657	2312	3
657	2353	1
657	2395	3
657	2454	1
657	2491	2
657	2527	1
657	2538	2
657	2641	1
657	2654	1
657	2658	1
658	770	1
658	908	1
658	1250	1
660	790	1
660	939	1
660	1164	1
660	1185	2
660	1613	1
660	2043	1
660	2134	1
660	2261	1
660	2277	1
660	2312	1
660	2385	1
660	2391	1
660	2395	1
660	2435	1
660	2460	1
660	2491	1
660	2658	1
660	2669	1
660	2674	1
660	2761	1
661	687	1
661	775	1
661	1040	1
661	1282	2
661	1379	1
661	1581	1
661	1973	1
661	1974	3
661	1989	1
661	2112	1
661	2160	1
661	2297	1
661	2311	1
661	2368	1
661	2523	1
661	2532	1
661	2548	1
661	2708	1
661	2724	3
661	2740	1
687	770	1
687	1230	1
687	1400	1
687	1532	1
687	2048	1
687	2247	1
687	2248	1
687	2463	1
687	2477	1
687	2570	1
688	950	1
688	2233	1
688	2294	1
688	2625	1
688	2708	1
690	691	4
690	770	1
690	1230	2
690	1378	1
690	1523	1
690	1605	2
690	1769	1
691	770	1
691	1031	1
691	1230	2
691	1378	1
691	1523	1
691	1605	2
691	1769	1
696	770	1
696	1230	1
696	1252	1
